,nu_e,nu_mu,nu_tau
439035865640944.75,0.0005400355517790382,0.0005314063828390203,0.0005337621807530665
444119661365589.8,0.00047668797644998185,0.0004687116000274533,0.0004708890448090411
449262324670293.25,0.00041727591811041543,0.0004099289537822643,0.0004119344387343427
454464537209509.4,0.00036186920917412796,0.0003551395147357298,0.00035697637618864627
459726988530871.8,0.00031050952917312626,0.0003043927943296583,0.00030606223757723323
465050376166606.75,0.0002632129098739596,0.0002577094050152749,0.0002592113882341559
470435405725975.5,0.0002199724075535234,0.00021508393893960784,0.00021641800120212747
475882790988817.1,0.0001807610043855192,0.00017648811293869364,0.00017765413625463682
481393254000145.8,0.00014553484879008247,0.00014187427406129764,0.0001428731736183237
486967525165863.1,0.0001142370203448476,0.0001111794326107743,0.00011201377443261962
492606343349576.06,8.680212654974062e-05,8.433010545919155e-05,8.500465737002234e-05
498310455970529.25,6.316223384258707e-05,6.124843568593769e-05,6.177066736399718e-05
504080619102670.06,4.325493560321219e-05,4.186033108617144e-05,4.224089539831349e-05
509917597574869.6,2.7034758861416592e-05,2.6106714337928816e-05,2.6359971865922953e-05
515822165072306.1,1.4489349251178872e-05,1.3959117542480767e-05,1.4103822677588508e-05
521795104239001.5,5.660496972136637e-06,5.439304631847546e-06,5.499675233909798e-06
527837206781576.94,6.613386212995919e-07,6.336396070873284e-07,6.412009403320555e-07
533949273574175.56,1.1095228016690365e-08,1.0592827402774245e-08,1.0729945321775313e-08
540132114764634.75,2.3580050586243934e-06,2.2468377145626446e-06,2.2771815639542107e-06
546386549881855.1,7.204720691968974e-06,6.876603411386575e-06,6.966162150824918e-06
552713407944434.56,9.892214803076445e-06,9.483400032677514e-06,9.59497414288589e-06
559113527570560.75,7.084663200768705e-06,6.8062862931698315e-06,6.882260063265786e-06
565587757089153.2,1.866621826955327e-06,1.7884764075542674e-06,1.8098066971627767e-06
572136954652326.8,1.2778568423450768e-08,1.220237482939537e-08,1.2359654040954468e-08
578761988349119.8,1.4593650187848051e-06,1.3868704416058467e-06,1.4066592470607347e-06
585463736320577.2,7.242532016662561e-06,6.863559330698137e-06,6.967023515526543e-06
592243086876131.8,1.573057982352352e-05,1.4872065817699783e-05,1.5106473461601273e-05
599100938611353.8,2.613844376825801e-05,2.4661769030915158e-05,2.5064988600345496e-05
606038200527067.2,3.794049354994869e-05,3.5733027998747694e-05,3.6335833680387084e-05
613055792149820.2,5.077783821616485e-05,4.774623011840606e-05,4.857413245927174e-05
620154643653786.0,6.439011470694683e-05,6.045627560979969e-05,6.153061651480739e-05
627335695984037.2,7.857576007850682e-05,7.367463079709731e-05,7.501319244644906e-05
634599900981287.1,9.317022241382658e-05,8.724849716603775e-05,8.886584952341757e-05
641948221508037.2,0.00010803410476648672,0.00010104941851186386,0.00010295714059194164
649381631576211.4,0.00012304651374547262,0.00011496681757939698,0.00011717366761318581
656901116476264.9,0.0001381012069583356,0.0001289041913805071,0.00013141626414521848
664507672907779.2,0.00015310425471846557,0.00014277675604052094,0.0001455976450041605
672202309111567.6,0.000167972526820683,0.00015650989320947396,0.00015964086387212424
679986045003321.6,0.00018263262908036493,0.00017003804413217666,0.0001734782190971301
687859912308808.1,0.00019702008858738066,0.0001833038617622982,0.0001870504149487232
695824954700604.2,0.00021107867295112404,0.00019625751034588207,0.0002003058666234502
703882227936457.1,0.00022475978573341973,0.00020885605636788396,0.000213200092436545
712032799999201.1,0.00023802190303836806,0.00022106291436497255,0.00022569515710759352
720277751238340.6,0.0002508300394111092,0.0002328473349422241,0.0002377591537089925
728618174513228.9,0.00026315523099699117,0.0002441839196485942,0.0002493657098358735
737055175337933.9,0.0002749740371228716,0.00025505216220476066,0.00026049351795337907
745589872027782.4,0.0002862680580664295,0.000265436011028107,0.0002711258856391097
754223395847569.9,0.00029702347412020034,0.0002753234572533691,0.00028125031017400424
762956891161533.6,0.00030723060254958176,0.00028470614195894733,0.0002908580719804681
771791515585011.1,0.0003168834773025647,0.00029357898679529106,0.00029994385128885625
780728440137907.0,0.00032597945078211303,0.0003019398457224528,0.0003085053661778508
789768849399887.2,0.00033451882221108043,0.00030978918268953303,0.0003165430367443382
798913941667404.0,0.0003425044871350118,0.0003171297675673477,0.0003240596683214091
808164929112538.5,0.0003499416099991301,0.00032396639191480537,0.00033106015542304324
817523037943649.4,0.0003568373261727644,0.00033030561271965944,0.0003375512140818606
826989508567932.6,0.0003632004598431665,0.0003361555063681869,0.0003435411259611684
836565595755809.0,0.00036904126892418833,0.00034152544677695383,0.00034903950742144383
846252568807269.8,0.0003743712088144457,0.00034642589717846155,0.00035405709366494577
856051711720096.6,0.00037920271886038607,0.00035086822041165383,0.0003586055425382007
865964323360065.4,0.0003835490263182444,0.00035486450094641194,0.0003626972516400747
875991717633115.2,0.0003874239687111402,0.00035842737966788104,0.00036634518972054945
